state,year,crashType,bus,heavyRigid,articulated,speedLimit,roadUser,gender,age
Vic,1995,Single,No,No,No,60,Pedestrian,Male,65
Vic,1995,Single,No,No,No,60,Pedestrian,Female,14
Vic,1995,Multiple,No,No,No,100,Motorcycle,Male,24
Vic,1995,Single,No,No,No,60,Pedestrian,Male,81
Vic,1995,Multiple,No,No,No,100,Passenger,Female,76
Vic,1995,Single,No,No,No,100,Driver,Male,19
Vic,1995,Single,No,No,No,80,Driver,Male,24
Vic,1995,Single,No,No,No,90,Pedestrian,Female,49
Vic,1995,Single,No,No,No,80,Driver,Male,33
Vic,1995,Single,No,No,No,70,Pedestrian,Male,72
Vic,1995,Multiple,No,No,Yes,100,Passenger,Male,58
Vic,1995,Single,No,No,No,110,Driver,Female,20
Vic,1995,Multiple,No,No,No,100,Motorcycle,Male,20
Vic,1995,Multiple,No,No,No,60,Passenger,Female,50
Vic,1995,Single,No,No,No,100,Passenger,Female,64
Vic,1995,Multiple,No,No,No,80,Passenger,Female,80
Vic,1995,Single,No,No,No,100,Driver,Male,32
Vic,1995,Single,No,No,No,100,Driver,Female,63
Vic,1995,Single,No,No,No,100,Driver,Male,43
Vic,1995,Multiple,No,No,No,60,Pedestrian,Female,48
Vic,1995,Multiple,No,No,No,60,Driver,Male,32
Vic,1995,Single,No,No,No,60,Pedestrian,Female,55
Vic,1995,Multiple,No,No,Yes,100,Passenger,Male,12
Vic,1995,Single,No,No,No,60,Pedestrian,Female,53
Vic,1995,Multiple,No,No,No,60,Passenger,Male,32
Vic,1995,Multiple,No,No,No,100,Driver,Female,35
Vic,1995,Multiple,No,No,No,100,Other,Female,23
Vic,1995,Multiple,No,No,No,60,Other,Male,66
Vic,1995,Multiple,No,No,No,70,Driver,Male,32
Vic,1995,Multiple,No,No,Yes,100,Driver,Female,42
Vic,1995,Multiple,No,No,No,60,Driver,Female,40
Vic,1995,Multiple,No,No,No,80,Passenger,Male,21
Vic,1995,Single,No,No,No,100,Motorcycle,Male,36
Vic,1995,Single,No,No,No,70,Pedestrian,Male,78
Vic,1995,Single,No,No,No,100,Motorcycle,Male,29
Vic,1995,Multiple,No,No,No,100,Passenger,Male,28
Vic,1995,Single,No,No,No,100,Passenger,Female,15
Vic,1995,Multiple,No,No,Yes,100,Motorcycle,Female,34
Vic,1995,Multiple,No,No,No,80,Driver,Female,29
Vic,1995,Single,No,No,No,100,Pedestrian,Female,11
Vic,1995,Single,No,No,No,100,Driver,Male,48
Vic,1995,Multiple,No,No,No,80,Driver,Male,35
Vic,1995,Single,No,No,No,60,Driver,Male,24
Vic,1995,Single,No,No,No,100,Driver,Male,40
Vic,1995,Single,No,No,No,60,Pedestrian,Female,58
Vic,1995,Single,No,No,No,100,Motorcycle,Male,15
Vic,1995,Multiple,No,No,No,100,Motorcycle,Male,45
Vic,1995,Multiple,No,No,No,100,Passenger,Male,6
Vic,1995,Multiple,No,No,No,100,Driver,Female,31
Vic,1995,Multiple,No,No,No,80,Driver,Female,18
Vic,1995,Multiple,No,No,No,60,Driver,Male,20
Vic,1995,Single,No,No,No,60,Driver,Male,21
Vic,1995,Single,No,No,No,110,Passenger,Female,45
Vic,1995,Multiple,No,No,No,100,Driver,Male,19
Vic,1995,Multiple,No,No,No,70,Driver,Male,69
Vic,1995,Single,No,No,No,60,Pedestrian,Female,7
Vic,1995,Multiple,No,No,No,60,Passenger,Female,72
Vic,1995,Single,No,No,No,100,Driver,Female,21
Vic,1995,Multiple,No,No,No,70,Driver,Male,78
Vic,1995,Single,No,No,No,60,Pedestrian,Female,65
Vic,1995,Single,No,No,No,80,Pedestrian,Male,52
Vic,1995,Single,No,No,No,60,Pedestrian,Female,85
Vic,1995,Multiple,No,No,Yes,100,Driver,Female,73
Vic,1995,Multiple,No,No,Yes,60,Passenger,Female,19
Vic,1995,Single,No,No,No,100,Driver,Male,51
Vic,1995,Multiple,No,No,No,60,Passenger,Male,24
Vic,1995,Multiple,No,No,Yes,60,Driver,Male,27
Vic,1995,Multiple,No,No,No,70,Driver,Male,30
Vic,1995,Multiple,No,No,No,100,Driver,Female,18
Vic,1995,Multiple,No,No,No,70,Motorcycle,Male,32
Vic,1995,Single,No,No,No,70,Pedestrian,Female,13
Vic,1995,Multiple,No,No,No,60,Motorcycle,Male,31
Vic,1995,Single,No,No,No,60,Pedestrian,Female,79
Vic,1995,Multiple,No,No,No,80,Driver,Male,36
Vic,1995,Single,No,No,No,100,Driver,Male,76
Vic,1995,Multiple,No,No,No,60,Motorcycle,Male,24
Vic,1995,Multiple,No,No,No,100,Passenger,Female,67
Vic,1995,Multiple,No,No,No,60,Driver,Male,63
Vic,1995,Multiple,No,No,No,100,Passenger,Female,70
Vic,1995,Multiple,No,No,No,60,Driver,Male,80
Vic,1995,Multiple,No,No,No,60,Passenger,Female,60
Vic,1995,Multiple,No,No,Yes,100,Driver,Male,37
Vic,1995,Single,No,No,No,100,Motorcycle,Male,57
Vic,1995,Multiple,No,No,No,100,Passenger,Male,20
Vic,1995,Multiple,No,No,No,60,Motorcycle,Male,28
Vic,1995,Single,No,No,No,60,Pedestrian,Female,61
Vic,1995,Multiple,No,No,No,100,Driver,Male,78
Vic,1995,Single,No,No,No,110,Driver,Male,61
Vic,1995,Multiple,No,No,No,80,Driver,Male,73
Vic,1995,Single,No,No,No,60,Driver,Male,43
Vic,1995,Multiple,No,No,No,60,Passenger,Female,6
Vic,1995,Single,No,No,No,100,Driver,Male,41
Vic,1995,Multiple,No,No,No,100,Driver,Male,67
Vic,1995,Single,No,No,No,100,Driver,Male,21
Vic,1995,Single,No,No,No,90,Pedestrian,Male,17
Vic,1995,Single,No,No,No,60,Pedestrian,Male,85
Vic,1995,Single,No,No,No,60,Passenger,Male,18
Vic,1995,Multiple,No,No,No,100,Driver,Male,20
Vic,1995,Multiple,No,No,No,100,Passenger,Male,45
Vic,1995,Multiple,No,No,No,100,Passenger,Female,62
Vic,1995,Single,No,No,No,90,Pedestrian,Female,16
Vic,1995,Multiple,No,No,No,100,Driver,Male,35
Vic,1995,Multiple,No,No,No,60,Motorcycle,Male,31
Vic,1995,Single,No,No,No,60,Passenger,Male,13
Vic,1995,Single,No,No,No,60,Passenger,Male,15
Vic,1995,Multiple,No,No,No,80,Driver,Male,82
Vic,1995,Single,No,No,No,100,Driver,Male,42
Vic,1995,Multiple,No,No,No,60,Passenger,Female,40
Vic,1995,Single,No,No,No,60,Pedestrian,Female,70
Vic,1995,Multiple,No,No,No,100,Driver,Female,79
Vic,1995,Single,No,No,No,100,Passenger,Male,21
Vic,1995,Single,No,No,No,70,Pedestrian,Female,29
Vic,1995,Multiple,No,No,No,70,Passenger,Male,19
Vic,1995,Single,No,No,No,100,Driver,Female,18
Vic,1995,Single,No,No,No,100,Passenger,Male,21
Vic,1995,Multiple,No,No,No,60,Driver,Male,46
Vic,1995,Single,No,No,No,60,Driver,Male,61
Vic,1995,Multiple,No,No,No,100,Passenger,Female,61
Vic,1995,Multiple,No,No,No,100,Driver,Male,64
Vic,1995,Multiple,No,No,No,100,Driver,Female,66
Vic,1995,Multiple,No,No,No,60,Driver,Male,36
Vic,1995,Single,No,No,Yes,100,Driver,Male,34
Vic,1995,Multiple,No,No,No,100,Motorcycle,Male,43
Vic,1995,Single,No,No,No,100,Passenger,Male,50
Vic,1995,Single,No,No,No,100,Driver,Female,38
Vic,1994,Multiple,No,No,No,60,Driver,Male,16
Vic,1994,Single,No,No,No,60,Pedestrian,Male,74
Vic,1994,Single,No,No,No,60,Motorcycle,Female,24
Vic,1994,Single,No,No,No,100,Passenger,Female,80
Vic,1994,Multiple,No,No,No,100,Driver,Male,70
Vic,1994,Single,No,No,No,60,Passenger,Male,22
Vic,1994,Multiple,No,No,No,60,Passenger,Male,29
Vic,1994,Multiple,No,No,No,100,Passenger,Male,32
Vic,1994,Single,No,No,No,80,Passenger,Female,74
Vic,1994,Single,No,No,No,60,Pedestrian,Male,8
Vic,1994,Single,No,No,No,100,Driver,Male,18
Vic,1994,Multiple,No,No,No,100,Driver,Male,48
Vic,1994,Multiple,No,No,No,100,Passenger,Female,27
Vic,1994,Multiple,No,No,No,100,Driver,Male,33
Vic,1994,Single,No,No,No,100,Motorcycle,Male,26
Vic,1994,Multiple,No,No,No,100,Driver,Male,86
Vic,1994,Single,No,No,No,100,Driver,Male,18
Vic,1994,Single,No,No,Yes,100,Driver,Male,56
Vic,1994,Single,No,No,No,100,Driver,Male,29
Vic,1994,Single,No,No,No,80,Driver,Male,47
Vic,1994,Multiple,No,No,No,100,Driver,Male,26
Vic,1994,Single,No,No,No,60,Pedestrian,Female,34
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,30
Vic,1994,Single,No,No,No,100,Passenger,Male,49
Vic,1994,Single,No,No,No,100,Other,Male,61
Vic,1994,Single,No,No,No,100,Driver,Female,20
Vic,1994,Multiple,No,No,No,60,Other,Male,16
Vic,1994,Single,No,No,No,100,Motorcycle,Male,36
Vic,1994,Single,No,No,No,60,Motorcycle,Male,21
Vic,1994,Multiple,No,No,No,60,Passenger,Female,61
Vic,1994,Multiple,No,No,No,80,Driver,Male,86
Vic,1994,Single,No,No,No,110,Passenger,Female,46
Vic,1994,Single,No,No,No,60,Pedestrian,Male,36
Vic,1994,Single,No,No,No,100,Driver,Male,18
Vic,1994,Single,No,No,No,100,Passenger,Female,73
Vic,1994,Single,No,No,No,60,Driver,Female,85
Vic,1994,Multiple,No,No,No,70,Driver,Male,56
Vic,1994,Single,No,No,No,100,Driver,Male,52
Vic,1994,Single,No,No,No,60,Pedestrian,Female,70
Vic,1994,Single,No,No,No,110,Driver,Male,40
Vic,1994,Single,No,No,No,100,Passenger,Female,75
Vic,1994,Multiple,No,No,No,80,Motorcycle,Male,34
Vic,1994,Multiple,No,No,No,100,Driver,Male,69
Vic,1994,Single,No,No,No,70,Pedestrian,Male,58
Vic,1994,Multiple,No,No,No,60,Driver,Female,52
Vic,1994,Multiple,No,No,Yes,100,Other,Female,15
Vic,1994,Single,No,No,No,80,Driver,Male,22
Vic,1994,Multiple,No,No,No,100,Driver,Male,20
Vic,1994,Multiple,No,No,No,60,Driver,Female,48
Vic,1994,Single,No,No,No,60,Pedestrian,Male,75
Vic,1994,Single,No,No,No,60,Driver,Male,23
Vic,1994,Multiple,No,No,Yes,90,Driver,Male,54
Vic,1994,Single,No,No,No,100,Driver,Male,23
Vic,1994,Multiple,No,No,No,60,Driver,Male,82
Vic,1994,Multiple,No,No,No,100,Passenger,Female,65
Vic,1994,Multiple,No,No,No,100,Driver,Male,43
Vic,1994,Multiple,No,No,No,60,Driver,Male,32
Vic,1994,Single,No,No,No,60,Motorcycle,Male,17
Vic,1994,Multiple,No,No,No,100,Passenger,Female,77
Vic,1994,Single,No,No,No,100,Driver,Male,41
Vic,1994,Multiple,No,No,No,100,Passenger,Female,20
Vic,1994,Single,No,No,No,60,Passenger,Male,27
Vic,1994,Multiple,No,No,No,80,Passenger,Female,21
Vic,1994,Single,No,No,No,80,Pedestrian,Male,17
Vic,1994,Single,No,No,No,60,Motorcycle,Male,19
Vic,1994,Single,No,No,No,60,Motorcycle,Male,26
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,34
Vic,1994,Single,No,No,No,100,Driver,Male,29
Vic,1994,Multiple,No,No,No,100,Driver,Male,66
Vic,1994,Multiple,No,No,No,100,Driver,Female,26
Vic,1994,Single,No,No,No,100,Driver,Male,23
Vic,1994,Multiple,No,No,No,100,Driver,Male,47
Vic,1994,Single,No,No,No,100,Driver,Male,66
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,29
Vic,1994,Single,No,No,No,70,Pedestrian,Female,83
Vic,1994,Single,No,No,No,100,Driver,Male,56
Vic,1994,Single,No,No,No,100,Motorcycle,Male,36
Vic,1994,Multiple,No,No,No,100,Pedestrian,Male,43
Vic,1994,Multiple,No,No,No,100,Passenger,Female,48
Vic,1994,Multiple,No,No,No,80,Driver,Male,77
Vic,1994,Single,No,No,No,100,Driver,Male,24
Vic,1994,Single,No,No,No,60,Pedestrian,Female,71
Vic,1994,Single,No,No,No,60,Motorcycle,Female,21
Vic,1994,Multiple,No,No,No,80,Driver,Male,73
Vic,1994,Multiple,No,No,No,100,Driver,Male,31
Vic,1994,Single,No,No,No,60,Pedestrian,Male,68
Vic,1994,Single,No,No,No,60,Pedestrian,Male,52
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,33
Vic,1994,Multiple,No,No,No,110,Driver,Female,54
Vic,1994,Multiple,No,No,No,100,Driver,Male,22
Vic,1994,Multiple,No,No,No,60,Passenger,Female,5
Vic,1994,Single,No,No,No,80,Driver,Male,32
Vic,1994,Multiple,No,No,No,100,Driver,Male,21
Vic,1994,Single,No,No,Yes,100,Passenger,Female,47
Vic,1994,Multiple,No,No,Yes,100,Passenger,Male,40
Vic,1994,Single,No,No,No,60,Passenger,Male,22
Vic,1994,Multiple,No,No,No,100,Driver,Female,40
Vic,1994,Single,No,No,Yes,100,Passenger,Female,27
Vic,1994,Multiple,No,No,No,80,Driver,Female,29
Vic,1994,Multiple,No,No,Yes,80,Driver,Male,28
Vic,1994,Single,No,No,No,100,Motorcycle,Male,16
Vic,1994,Multiple,No,No,No,100,Driver,Male,73
Vic,1994,Multiple,No,No,No,100,Driver,Male,22
Vic,1994,Single,No,No,No,100,Pedestrian,Male,22
Vic,1994,Multiple,No,No,Yes,60,Driver,Male,77
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,21
Vic,1994,Single,No,No,No,60,Pedestrian,Male,8
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,20
Vic,1994,Single,No,No,No,110,Passenger,Female,23
Vic,1994,Single,No,No,No,100,Driver,Female,73
Vic,1994,Multiple,No,No,No,60,Passenger,Female,62
Vic,1994,Single,No,No,No,60,Pedestrian,Male,63
Vic,1994,Multiple,No,No,No,100,Driver,Male,91
Vic,1994,Multiple,No,No,No,60,Driver,Male,61
Vic,1994,Single,No,No,No,60,Pedestrian,Female,65
Vic,1994,Multiple,No,No,No,80,Passenger,Female,39
Vic,1994,Single,No,No,No,60,Pedestrian,Male,72
Vic,1994,Multiple,No,No,No,80,Passenger,Female,29
Vic,1994,Multiple,No,No,No,80,Driver,Male,38
Vic,1994,Single,No,No,No,100,Driver,Male,37
Vic,1994,Multiple,No,No,No,80,Passenger,Male,37
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,25
Vic,1994,Multiple,No,No,No,100,Motorcycle,Male,21
Vic,1994,Single,No,No,No,60,Pedestrian,Female,27
Vic,1994,Multiple,No,No,No,100,Passenger,Female,40
Vic,1994,Single,No,No,No,70,Pedestrian,Female,79
Vic,1994,Single,Yes,No,No,60,Pedestrian,Male,71
Vic,1994,Multiple,No,No,No,100,Driver,Male,19
Vic,1994,Multiple,No,No,No,60,Passenger,Female,89
Vic,1994,Multiple,No,No,No,80,Motorcycle,Male,26
Vic,1994,Multiple,No,No,No,100,Passenger,Female,57
Vic,1994,Single,No,No,No,60,Pedestrian,Male,66
Vic,1994,Single,No,No,No,100,Pedestrian,Male,21
Vic,1994,Single,No,No,No,60,Driver,Male,28
Vic,1994,Single,No,No,No,100,Pedestrian,Male,28
Vic,1994,Single,No,No,No,80,Driver,Male,34
Vic,1994,Single,No,No,No,60,Pedestrian,Female,67
Vic,1994,Single,No,No,No,100,Passenger,Female,22
Vic,1994,Single,No,No,No,100,Driver,Female,21
Vic,1994,Single,No,No,No,110,Driver,Male,17
Vic,1994,Multiple,No,No,No,100,Driver,Male,86
Vic,1994,Single,No,No,No,70,Motorcycle,Male,26
Vic,1994,Single,No,No,Yes,100,Passenger,Male,63
Vic,1994,Single,No,No,No,60,Motorcycle,Male,24
Vic,1994,Single,No,No,No,110,Passenger,Female,14
Vic,1994,Single,No,No,No,80,Pedestrian,Male,20
Vic,1994,Single,No,No,No,100,Driver,Male,21
Vic,1994,Multiple,No,No,No,80,Other,Male,83
Vic,1994,Multiple,No,No,No,100,Passenger,Female,74
Vic,1994,Multiple,No,No,Yes,60,Motorcycle,Male,24
Vic,1994,Multiple,No,No,No,70,Driver,Female,32
Vic,1994,Multiple,No,No,No,80,Driver,Male,42
Vic,1994,Single,No,No,No,110,Passenger,Female,13
Vic,1994,Single,No,No,No,110,Passenger,Female,13
Vic,1994,Multiple,No,No,No,80,Driver,Male,26
Vic,1994,Multiple,No,No,No,100,Driver,Male,83
Vic,1994,Multiple,No,No,No,100,Driver,Female,51
Vic,1994,Single,No,No,No,100,Driver,Female,29
Vic,1994,Multiple,No,No,Yes,60,Driver,Male,45
Vic,1994,Multiple,No,No,No,70,Motorcycle,Male,32
Vic,1994,Multiple,No,No,No,100,Other,Male,43
Vic,1994,Multiple,No,No,No,80,Driver,Male,61
Vic,1994,Single,No,No,No,100,Driver,Female,79
Vic,1994,Single,No,No,No,100,Pedestrian,Female,15
Vic,1994,Multiple,No,No,No,100,Passenger,Female,21
Vic,1994,Multiple,No,No,No,80,Driver,Female,72
Vic,1994,Multiple,No,No,Yes,80,Passenger,Male,1
Vic,1994,Multiple,No,No,No,100,Driver,Female,49
Vic,1994,Multiple,No,No,No,100,Pedestrian,Male,56
Vic,1994,Multiple,No,No,No,100,Passenger,Male,58
Vic,1994,Multiple,No,No,No,100,Driver,Male,47
Vic,1994,Multiple,No,No,No,100,Driver,Female,40
Vic,1994,Multiple,No,No,No,80,Passenger,Male,52
Vic,1994,Single,No,No,No,110,Passenger,Male,26
Vic,1994,Single,No,No,No,100,Driver,Male,27
Vic,1994,Multiple,No,No,No,100,Driver,Male,36
Vic,1994,Single,No,No,No,60,Driver,Female,19
Vic,1994,Single,No,No,No,100,Driver,Male,34
Vic,1994,Multiple,No,No,No,60,Passenger,Female,29
Vic,1994,Single,No,No,No,90,Driver,Male,72
Vic,1994,Multiple,No,No,No,80,Passenger,Female,51
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,25
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,21
Vic,1994,Multiple,No,No,No,60,Other,Male,78
Vic,1994,Multiple,No,No,No,100,Passenger,Female,78
Vic,1994,Multiple,No,No,No,100,Driver,Male,81
Vic,1994,Single,No,No,Yes,110,Driver,Male,23
Vic,1994,Single,No,No,No,60,Motorcycle,Male,16
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,79
Vic,1994,Single,No,No,Yes,100,Driver,Male,45
Vic,1994,Single,No,No,No,60,Pedestrian,Male,84
Vic,1994,Single,No,No,Yes,100,Driver,Male,47
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,22
Vic,1994,Multiple,No,No,Yes,70,Driver,Female,39
Vic,1994,Multiple,No,No,No,60,Passenger,Male,23
Vic,1994,Multiple,No,No,No,100,Driver,Male,62
Vic,1994,Multiple,No,No,No,70,Driver,Male,69
Vic,1994,Multiple,No,No,No,100,Driver,Male,37
Vic,1994,Multiple,No,No,No,70,Driver,Female,22
Vic,1994,Single,No,No,No,60,Pedestrian,Female,77
Vic,1994,Single,No,No,No,100,Driver,Male,39
Vic,1994,Multiple,No,No,No,100,Driver,Male,51
Vic,1994,Single,No,No,No,100,Driver,Male,36
Vic,1994,Multiple,No,No,No,60,Pedestrian,Female,39
Vic,1994,Multiple,No,No,No,60,Driver,Male,90
Vic,1994,Single,No,No,No,60,Passenger,Female,24
Vic,1994,Single,No,No,No,100,Driver,Male,16
Vic,1994,Multiple,No,No,Yes,100,Passenger,Male,32
Vic,1994,Multiple,No,No,No,100,Passenger,Male,60
Vic,1994,Single,Yes,No,No,60,Pedestrian,Male,19
Vic,1994,Multiple,No,No,No,100,Driver,Male,52
Vic,1994,Multiple,No,No,No,100,Driver,Male,27
Vic,1994,Multiple,No,No,No,70,Passenger,Female,77
Vic,1994,Single,No,No,No,60,Pedestrian,Female,81
Vic,1994,Multiple,No,No,No,60,Passenger,Male,22
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,51
Vic,1994,Single,No,No,No,60,Pedestrian,Male,64
Vic,1994,Multiple,No,No,Yes,70,Driver,Female,77
Vic,1994,Single,No,No,No,100,Driver,Male,42
Vic,1994,Single,No,No,No,100,Driver,Male,21
Vic,1994,Single,No,No,No,100,Driver,Male,18
Vic,1994,Single,No,No,No,100,Driver,Male,22
Vic,1994,Multiple,No,No,No,100,Pedestrian,Male,25
Vic,1994,Single,No,No,No,60,Pedestrian,Male,81
Vic,1994,Multiple,No,No,No,100,Pedestrian,Female,20
Vic,1994,Single,No,No,No,100,Passenger,Female,52
Vic,1994,Single,No,No,No,60,Pedestrian,Male,25
Vic,1994,Single,No,No,No,100,Passenger,Male,25
Vic,1994,Multiple,No,No,No,60,Other,Male,13
Vic,1994,Multiple,No,No,No,60,Pedestrian,Female,18
Vic,1994,Single,No,No,No,100,Passenger,Male,25
Vic,1994,Multiple,No,No,No,100,Driver,Male,22
Vic,1994,Single,No,No,No,100,Pedestrian,Male,22
Vic,1994,Single,No,No,No,60,Passenger,Male,43
Vic,1994,Multiple,No,No,No,80,Motorcycle,Male,28
Vic,1994,Single,No,No,No,60,Motorcycle,Male,19
Vic,1994,Single,No,No,No,100,Passenger,Male,23
Vic,1994,Single,No,No,No,60,Pedestrian,Male,32
Vic,1994,Single,No,No,No,80,Driver,Male,22
Vic,1994,Single,No,No,No,60,Pedestrian,Male,79
Vic,1994,Single,No,No,No,60,Pedestrian,Male,18
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,23
Vic,1994,Multiple,No,No,No,70,Motorcycle,Male,20
Vic,1994,Multiple,No,No,Yes,70,Passenger,Female,70
Vic,1994,Single,No,No,No,70,Driver,Male,27
Vic,1994,Single,No,No,No,60,Pedestrian,Female,50
Vic,1994,Multiple,No,No,No,100,Driver,Female,29
Vic,1994,Single,No,No,No,70,Pedestrian,Female,66
Vic,1994,Single,No,No,No,60,Pedestrian,Male,63
Vic,1994,Multiple,No,No,Yes,80,Driver,Male,76
Vic,1994,Multiple,No,No,No,70,Passenger,Male,17
Vic,1994,Multiple,No,No,No,70,Driver,Male,19
Vic,1994,Multiple,No,No,No,100,Driver,Male,54
Vic,1994,Single,No,No,No,100,Passenger,Female,17
Vic,1994,Multiple,No,No,No,100,Passenger,Female,67
Vic,1994,Single,No,No,No,100,Driver,Male,49
Vic,1994,Multiple,No,No,Yes,70,Driver,Male,79
Vic,1994,Single,No,No,No,100,Driver,Male,24
Vic,1994,Single,No,No,No,80,Driver,Male,23
Vic,1994,Single,No,No,No,80,Driver,Male,19
Vic,1994,Single,No,No,No,100,Driver,Male,79
Vic,1994,Multiple,No,No,No,60,Other,Male,14
Vic,1994,Single,No,No,No,80,Pedestrian,Female,65
Vic,1994,Multiple,No,No,No,100,Passenger,Female,81
Vic,1994,Single,No,No,No,100,Driver,Male,24
Vic,1994,Multiple,No,No,No,100,Motorcycle,Female,29
Vic,1994,Multiple,No,No,No,100,Driver,Female,37
Vic,1994,Single,No,No,No,100,Driver,Female,49
Vic,1994,Multiple,No,No,No,70,Driver,Male,50
Vic,1994,Single,No,No,No,110,Passenger,Male,23
Vic,1994,Single,No,No,No,100,Motorcycle,Female,39
Vic,1994,Single,No,No,No,100,Pedestrian,Male,89
Vic,1994,Single,Yes,No,No,60,Pedestrian,Male,3
Vic,1994,Single,No,No,No,60,Pedestrian,Male,81
Vic,1994,Multiple,No,No,No,100,Driver,Male,64
Vic,1994,Single,No,No,Yes,100,Driver,Male,25
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,25
Vic,1994,Multiple,No,No,No,100,Motorcycle,Male,25
Vic,1994,Single,No,No,No,60,Pedestrian,Male,17
Vic,1994,Multiple,No,No,No,100,Passenger,Female,41
Vic,1994,Multiple,No,No,No,60,Driver,Male,75
Vic,1994,Multiple,Yes,No,No,60,Motorcycle,Male,25
Vic,1994,Multiple,No,No,No,100,Driver,Female,65
Vic,1994,Multiple,No,No,No,60,Passenger,Male,10
Vic,1994,Multiple,No,No,No,100,Other,Female,46
Vic,1994,Single,No,No,No,100,Motorcycle,Male,57
Vic,1994,Single,No,No,No,60,Driver,Female,22
Vic,1994,Multiple,No,No,No,100,Driver,Male,21
Vic,1994,Single,No,No,No,100,Pedestrian,Male,73
Vic,1994,Multiple,No,No,No,60,Driver,Female,72
Vic,1994,Single,No,No,Yes,70,Pedestrian,Male,76
Vic,1994,Single,No,No,No,100,Driver,Male,44
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,35
Vic,1994,Multiple,No,No,Yes,100,Driver,Male,29
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,25
Vic,1994,Single,No,No,No,100,Passenger,Male,21
Vic,1994,Single,No,No,No,60,Driver,Male,20
Vic,1994,Single,No,No,No,60,Pedestrian,Male,48
Vic,1994,Single,No,No,No,100,Passenger,Female,76
Vic,1994,Multiple,No,No,No,100,Driver,Male,27
Vic,1994,Multiple,No,No,No,70,Driver,Male,81
Vic,1994,Single,No,No,No,100,Driver,Male,23
Vic,1994,Single,No,No,No,60,Pedestrian,Male,68
Vic,1994,Single,Yes,No,No,60,Pedestrian,Male,19
Vic,1994,Multiple,No,No,No,100,Motorcycle,Male,25
Vic,1994,Multiple,No,No,No,60,Driver,Male,48
Vic,1994,Single,No,No,No,60,Pedestrian,Female,73
Vic,1994,Single,No,No,No,100,Passenger,Female,23
Vic,1994,Single,No,No,No,60,Pedestrian,Male,76
Vic,1994,Multiple,No,No,No,80,Motorcycle,Male,29
Vic,1994,Single,No,No,No,60,Driver,Male,16
Vic,1994,Multiple,No,No,Yes,80,Passenger,Female,57
Vic,1994,Single,No,No,No,100,Driver,Male,64
Vic,1994,Single,No,No,No,60,Driver,Female,20
Vic,1994,Multiple,No,No,No,60,Passenger,Male,71
Vic,1994,Single,No,No,No,100,Pedestrian,Male,23
Vic,1994,Single,No,No,No,100,Passenger,Male,17
Vic,1994,Multiple,No,No,No,70,Motorcycle,Male,38
Vic,1994,Single,No,No,No,100,Driver,Male,25
Vic,1994,Single,No,No,No,60,Driver,Male,18
Vic,1994,Multiple,No,No,No,80,Driver,Female,18
Vic,1994,Single,No,No,No,100,Passenger,Male,29
Vic,1994,Multiple,No,No,Yes,100,Passenger,Female,60
Vic,1994,Multiple,No,No,No,80,Passenger,Female,51
Vic,1994,Multiple,No,No,No,60,Passenger,Male,75
Vic,1994,Single,No,No,No,80,Driver,Female,18
Vic,1994,Multiple,No,No,No,100,Motorcycle,Male,40
Vic,1994,Multiple,Yes,No,No,60,Passenger,Male,76
Vic,1994,Single,No,No,No,100,Driver,Female,64
Vic,1994,Single,No,No,No,100,Driver,Male,31
Vic,1994,Multiple,No,No,No,60,Driver,Male,55
Vic,1994,Single,No,No,No,100,Driver,Female,25
Vic,1994,Multiple,No,No,No,60,Driver,Male,38
Vic,1994,Single,No,No,No,80,Driver,Male,46
Vic,1994,Multiple,No,No,No,60,Motorcycle,Male,37
Vic,1994,Single,No,No,No,100,Driver,Male,21
Vic,1994,Multiple,No,No,No,70,Motorcycle,Male,34
Vic,1994,Single,No,No,No,75,Driver,Male,34
Vic,1994,Multiple,No,No,No,100,Other,Male,43
Vic,1994,Multiple,No,No,Yes,100,Passenger,Female,18
Vic,1994,Single,No,No,No,60,Pedestrian,Female,90
Vic,1994,Multiple,No,No,No,100,Other,Male,14
Vic,1994,Multiple,No,No,No,60,Passenger,Male,20
Vic,1994,Single,No,No,No,60,Driver,Male,84
Vic,1994,Single,No,No,No,100,Driver,Male,42
Vic,1994,Single,No,No,No,60,Driver,Male,23
Vic,1994,Single,No,No,No,60,Motorcycle,Male,21
Vic,1994,Single,No,No,Yes,100,Driver,Male,29
Vic,1994,Single,No,No,No,60,Driver,Male,26
Vic,1994,Single,No,No,No,60,Passenger,Female,73
Vic,1994,Multiple,No,No,Yes,100,Passenger,Female,56
